datetime,temp,humidity,precip,windspeed,sealevelpressure,solarradiation
2021-06-21,25.8,58,0.312,13.1,1006.1,297.1
2021-06-22,19.2,74,0.171,13.9,1012.8,107.8
2021-06-23,17.3,68.9,0.258,8.2,1019.6,158.5
2021-06-24,17.1,79.2,2.262,8.1,1018.7,106.4
2021-06-25,19.9,65.6,0,8,1017.1,223.8
2021-06-26,21.3,52,0,7.6,1018.4,248.8
2021-06-27,21.6,52,0,7.1,1017.5,292.6
2021-06-28,24.5,48.4,0,7.6,1015.4,282.2
2021-06-29,23.8,59.3,5.733,8.4,1010.7,167.1
2021-06-30,18.1,93.6,41.334,13.5,1007.4,34.5
2021-07-01,15.8,92.2,16.204,15.9,1009.9,35.5
2021-07-02,19.5,72.9,0.626,13.2,1014.2,245.5
2021-07-03,19.8,64.3,0,11.4,1015,276.8
2021-07-04,22,58.6,0,7.1,1011,246.2
2021-07-05,20.3,71.1,3.391,9.5,1009.3,136.2
2021-07-06,23,64.5,0.054,11.7,1010,273.5
2021-07-07,19.3,81.8,10.693,7.7,1017.2,135.6
2021-07-08,18.6,84.1,0.562,7.9,1021,77.2
2021-07-09,18.1,90.7,7.496,13.7,1015.8,70.3
2021-07-10,19.1,73.4,6.825,15.8,1016.4,257.9
2021-07-11,22.3,59.6,0,13,1016.3,281.5
2021-07-12,22.1,72.7,0.329,8.9,1013.1,165.6
2021-07-13,23.7,64.9,0,10.5,1009.1,247.7
2021-07-14,22.1,76.2,3.576,12,1008.8,168.8
2021-07-15,21.7,70.6,1.889,9.1,1011.8,243.8
2021-07-16,23.1,76.2,4.083,8.5,1015.9,246.7
2021-07-17,23.6,73.8,0.4,14.6,1018.1,179.5
2021-07-18,22,64.9,0,13.6,1018.6,288.4
2021-07-19,17.8,64.5,0,14.2,1018.9,174.5
2021-07-20,17.7,65.8,0,10.3,1019,188.3
2021-07-21,18.3,69.8,0,9.7,1021.8,134.5
2021-07-22,20.2,67.6,0,7.6,1021.1,165.3
2021-07-23,20.4,67,0,6.2,1017.1,241.6
2021-07-24,23.1,57,0,11.3,1012.5,274.8
2021-07-25,23.6,62.4,13.748,11.9,1009.5,245.1
2021-07-26,23.8,69.2,0.228,8.4,1010.2,218.2
2021-07-27,23.3,61.7,0.007,12,1011.5,263.7
2021-07-28,21.5,62.8,0.062,11.3,1011,181.7
2021-07-29,20.8,57.6,0,15.5,1010.3,202.3
2021-07-30,20.1,53.5,0,13.3,1008.9,244.8
2021-07-31,20.8,53.5,0,17.3,1006.1,193.9
2021-08-01,18.1,71.8,7.196,10.6,1007.8,168.5
2021-08-02,17.4,68.7,0.044,14.4,1010.8,258.9
2021-08-03,17.4,65.9,0.035,7,1013.7,145.7
2021-08-04,18.6,69.4,0.116,9,1013.4,172
2021-08-05,18.5,69.9,0.476,9.9,1010.4,180
2021-08-06,19.6,71.1,6.382,7.4,1006,233.7
2021-08-07,19.6,72.8,4.715,10.5,1005.3,218.2
2021-08-08,19.4,67.5,0.7,14.7,1008.7,192.7
2021-08-09,17.6,69.1,3.58,10.3,1017.3,174.6
2021-08-10,18.1,73.6,0.47,10.1,1016.7,168
2021-08-11,17.8,75,2.068,10.1,1018.8,252.7
2021-08-12,20.3,63.4,0,5.7,1021.1,261
2021-08-13,23.3,57.8,0.015,8.3,1019.4,227.8
2021-08-14,22.2,57.6,0,12.6,1019,270.2
2021-08-15,20.7,62.1,0,8.6,1014.1,214.4
2021-08-16,19,66.6,2.373,17.2,1007.4,152.7
2021-08-17,15.1,74.4,0.442,21.8,1010.8,83.3
2021-08-18,17,67.8,0,18.8,1011.9,123.8
2021-08-19,18.6,68.6,0.005,17,1011.6,116.5
2021-08-20,18.1,77.4,0.342,11.9,1015.3,120.4
2021-08-21,18.7,72.2,0,6.6,1018.9,194.3
2021-08-22,18.1,75.8,5.102,12.2,1016.2,99.1
2021-08-23,16.7,78.7,15.177,16.1,1019.2,44.1
2021-08-24,16.6,64.8,0,16.1,1026,234.4
2021-08-25,15,71.8,3.262,13.5,1019.3,161.9
2021-08-26,14.7,84.7,6.352,15.9,1008.4,127.4
2021-08-27,14.2,83.9,6.581,11.6,1010.5,148
2021-08-28,15.3,83.8,0.476,8,1015,102.9
2021-08-29,15.8,91.1,9.743,7.3,1014.3,75.8
2021-08-30,15.7,91.9,3.734,12,1014.8,70.3
2021-08-31,16.3,76.5,0.136,18.6,1019,145
2021-09-01,15.6,81.7,0,12.5,1024.3,135.4
2021-09-02,15.9,82.3,0,9.7,1026.2,213.4
2021-09-03,16.5,76.6,0,10.6,1020.6,224.5
2021-09-04,14.1,86.3,0,8.9,1018.7,71.4
2021-09-05,15.6,74.7,0,9.3,1022.5,167.2
2021-09-06,16.5,68.6,0,7.4,1023.7,202.3
2021-09-07,17.5,72.5,0,7,1023.8,186.7
2021-09-08,17.9,72,0,6.9,1020.9,207.6
2021-09-09,19.6,63.4,0,10.2,1013.9,206.9
2021-09-10,19.9,77.7,6.56,8.2,1013.2,154.9
2021-09-11,19.3,87.6,1.453,7.9,1015.1,98.8
2021-09-12,18.2,84.3,0.02,9.6,1016.3,100.7
2021-09-13,16.4,80.6,0,10.5,1018,140.5
2021-09-14,15.9,76.8,0,7.6,1018.4,195.8
2021-09-15,18,83.6,9.6,11.6,1012.8,87
2021-09-16,17.8,79.9,0.02,14.4,1012.1,98.3
2021-09-17,15.2,75.4,0.477,17.2,1012.9,68.8
2021-09-18,14.1,82.1,0.315,14.5,1015.6,62.5
2021-09-19,13.2,66.5,0,10.7,1018.4,70.3
2021-09-20,12.7,70.7,0,7.3,1021.4,69.8
2021-09-21,12.8,76.5,0.536,11.2,1026.3,92.9
2021-09-22,13.9,81.7,0.042,13.3,1025.2,97.1
2021-09-23,14.6,75.4,0.696,18.9,1014.7,107.9
2021-09-24,14.9,73.5,0.028,20.8,1012.6,92.8
2021-09-25,17.7,80.2,0.035,11.8,1015.4,68.3
2021-09-26,18.5,76.3,0,10,1017.8,141
2021-09-27,17.7,83.5,0.014,8.3,1017.1,64.4
2021-09-28,15.8,84.7,0.5,10.2,1021.2,69.6
2021-09-29,13.9,92.8,13.546,10.6,1018.2,32.1
2021-09-30,11.6,70.8,0,15.6,1023.7,101.6
2021-10-01,12.1,66,0,12.3,1021.9,146
2021-10-02,14.1,71.7,0,11.2,1013.5,135.8
2021-10-03,17.7,61.6,0,15.4,1008.1,100
2021-10-04,14.9,78.5,0.233,8.6,1016.9,28.7
2021-10-05,13.1,90.8,4.939,9.5,1011.5,20.3
2021-10-06,13.1,80.6,0.057,10.2,1015.7,110.7
2021-10-07,11.6,79.4,0,5.4,1027.6,141.3
2021-10-08,12.2,74.9,0.052,11.3,1032.2,118.2
2021-10-09,9.1,65.1,0,13.1,1033.4,54.2
2021-10-10,7.7,67.7,0,9.4,1029.4,138.6
2021-10-11,8.2,80.9,0.371,10.8,1021.7,82.3
2021-10-12,9.1,77.6,1.077,17.5,1015.6,113.2
2021-10-13,7.7,76.7,0,13.3,1020.4,125.5
2021-10-14,10.6,91.2,3.116,12.3,1020.1,29.8
2021-10-15,11.2,83.3,1.728,16.9,1014.2,26.7
2021-10-16,9,82.1,0.46,10.5,1020.7,79
2021-10-17,9.8,77.2,0.916,10.8,1020.4,56.5
2021-10-18,11.5,74.8,0.245,9,1023.5,89.1
2021-10-19,12.3,79,0.007,11.9,1019.4,75
2021-10-20,15.6,75.6,0.721,18.2,1007.6,44
2021-10-21,13.7,71.3,2.528,27.3,996.2,47.5
2021-10-22,7.5,77.1,4.298,23.9,1009,30.9
2021-10-23,7.4,78.4,0,17.9,1023.2,91
2021-10-24,7.3,79,0,9.3,1028.9,104.4
2021-10-25,6.2,79.1,0,10.1,1021,79.8
2021-10-26,9.1,85.3,0.066,9.7,1019.6,39.4
2021-10-27,12.2,79.3,0,12.7,1022.6,33.5
2021-10-28,11.3,78.9,0,9.9,1021.2,97.1
2021-10-29,8.9,78.1,0,10.2,1014.5,93.7
2021-10-30,9.8,69.5,0,11.2,1009.8,87.4
2021-10-31,13.1,66.8,0,12.6,1008.5,83.9
2021-11-01,10.3,81.5,0.748,11.1,1002.6,24.7
2021-11-02,9.4,89.6,0.668,7.1,1001.3,40.6
2021-11-03,6.7,87.8,0,7.7,1003.5,53.8
2021-11-04,6.9,93.1,33.433,18.4,998.8,5.9
2021-11-05,8.2,87.8,5.656,17.7,1016.1,23
2021-11-06,9.1,79,0,16.7,1024.1,40
2021-11-07,8.4,80.1,4.792,20,1012.1,20
2021-11-08,8.6,85.4,1.265,15.6,1018.3,34.6
2021-11-09,8.3,88,0.459,8.5,1027.9,41.4
2021-11-10,4.8,86.5,0,7.1,1025.9,66
2021-11-11,5.1,90.7,0.121,6.8,1024,64
2021-11-12,7.1,92.4,0.127,9.9,1020.7,21.8
2021-11-13,4.7,88.3,0,8.5,1015.3,39.4
2021-11-14,6,88.2,0,9.4,1024.1,23.3
2021-11-15,5.6,83.7,0,12.5,1029.1,10
2021-11-16,6,87.2,0,10.2,1023.9,24.2
2021-11-17,5.6,86.3,0,12.5,1019.5,11.1
2021-11-18,7.9,86,2.962,17.4,1023.1,20.7
2021-11-19,11.4,84.1,0,21.6,1022.5,8
2021-11-20,11.1,81.1,0,18.8,1020.3,18.3
2021-11-21,8.1,86.4,0.955,12.4,1010.1,12.6
